chr	start	end	name
chr6	109893159	109893309	RUNX1ChIP_MCF10AOEq0.05_peak_11188
chr6	110063967	110064168	RUNX1ChIP_MCF10AOEq0.05_peak_11189
chr6	110390537	110390636	RUNX1ChIP_MCF10AOEq0.05_peak_11190
chr6	110449800	110449878	RUNX1ChIP_MCF10AOEq0.05_peak_11191
chr6	110484421	110484685	RUNX1ChIP_MCF10AOEq0.05_peak_11192
chr6	110591003	110591078	RUNX1ChIP_MCF10AOEq0.05_peak_11193
chr6	110916792	110917005	RUNX1ChIP_MCF10AOEq0.05_peak_11194
chr6	112176362	112176452	RUNX1ChIP_MCF10AOEq0.05_peak_11195
chr6	113120694	113120969	RUNX1ChIP_MCF10AOEq0.05_peak_11196
chr6	113580806	113580889	RUNX1ChIP_MCF10AOEq0.05_peak_11197
chr6	113644859	113645255	RUNX1ChIP_MCF10AOEq0.05_peak_11198
chr6	113645353	113645437	RUNX1ChIP_MCF10AOEq0.05_peak_11199
chr6	113690810	113690891	RUNX1ChIP_MCF10AOEq0.05_peak_11200
chr6	113698120	113698340	RUNX1ChIP_MCF10AOEq0.05_peak_11201
chr6	114085316	114085400	RUNX1ChIP_MCF10AOEq0.05_peak_11202
chr6	116201968	116202106	RUNX1ChIP_MCF10AOEq0.05_peak_11203
chr6	116209262	116209399	RUNX1ChIP_MCF10AOEq0.05_peak_11204
chr6	116370781	116370911	RUNX1ChIP_MCF10AOEq0.05_peak_11205
chr6	116397499	116397706	RUNX1ChIP_MCF10AOEq0.05_peak_11206
chr6	116445202	116445331	RUNX1ChIP_MCF10AOEq0.05_peak_11207
chr6	116945832	116945999	RUNX1ChIP_MCF10AOEq0.05_peak_11208
chr6	117167865	117168119	RUNX1ChIP_MCF10AOEq0.05_peak_11209
chr6	117415754	117415916	RUNX1ChIP_MCF10AOEq0.05_peak_11210
chr6	117442027	117442121	RUNX1ChIP_MCF10AOEq0.05_peak_11211
chr6	117540864	117540975	RUNX1ChIP_MCF10AOEq0.05_peak_11212
chr6	117840475	117840713	RUNX1ChIP_MCF10AOEq0.05_peak_11213
chr6	118388563	118388663	RUNX1ChIP_MCF10AOEq0.05_peak_11214
chr6	118723248	118723482	RUNX1ChIP_MCF10AOEq0.05_peak_11215
chr6	118940571	118940847	RUNX1ChIP_MCF10AOEq0.05_peak_11216
chr6	118940918	118941153	RUNX1ChIP_MCF10AOEq0.05_peak_11217
chr6	119830660	119830810	RUNX1ChIP_MCF10AOEq0.05_peak_11218
chr6	120212060	120212228	RUNX1ChIP_MCF10AOEq0.05_peak_11219
chr6	121838963	121839150	RUNX1ChIP_MCF10AOEq0.05_peak_11220
chr6	122399207	122399345	RUNX1ChIP_MCF10AOEq0.05_peak_11221
chr6	123193160	123193281	RUNX1ChIP_MCF10AOEq0.05_peak_11222
chr6	123521755	123521828	RUNX1ChIP_MCF10AOEq0.05_peak_11223
chr6	123990417	123990618	RUNX1ChIP_MCF10AOEq0.05_peak_11224
chr6	124132348	124132556	RUNX1ChIP_MCF10AOEq0.05_peak_11225
chr6	124743109	124743304	RUNX1ChIP_MCF10AOEq0.05_peak_11226
chr6	125067152	125067293	RUNX1ChIP_MCF10AOEq0.05_peak_11227
chr6	125308136	125308209	RUNX1ChIP_MCF10AOEq0.05_peak_11228
chr6	125393687	125393816	RUNX1ChIP_MCF10AOEq0.05_peak_11229
chr6	125780293	125780366	RUNX1ChIP_MCF10AOEq0.05_peak_11230
chr6	125802253	125802331	RUNX1ChIP_MCF10AOEq0.05_peak_11231
chr6	125802983	125803056	RUNX1ChIP_MCF10AOEq0.05_peak_11232
chr6	125905069	125905194	RUNX1ChIP_MCF10AOEq0.05_peak_11233
chr6	126876532	126876811	RUNX1ChIP_MCF10AOEq0.05_peak_11234
chr6	127147093	127147312	RUNX1ChIP_MCF10AOEq0.05_peak_11235
chr6	127397370	127397587	RUNX1ChIP_MCF10AOEq0.05_peak_11236
chr6	128493929	128494117	RUNX1ChIP_MCF10AOEq0.05_peak_11237
chr6	128570915	128570989	RUNX1ChIP_MCF10AOEq0.05_peak_11238
chr6	128586954	128587094	RUNX1ChIP_MCF10AOEq0.05_peak_11239
chr6	129503456	129503570	RUNX1ChIP_MCF10AOEq0.05_peak_11240
chr6	130260868	130261350	RUNX1ChIP_MCF10AOEq0.05_peak_11241
chr6	130467230	130467360	RUNX1ChIP_MCF10AOEq0.05_peak_11242
chr6	130482972	130483052	RUNX1ChIP_MCF10AOEq0.05_peak_11243
chr6	130513936	130514094	RUNX1ChIP_MCF10AOEq0.05_peak_11244
chr6	130896415	130896561	RUNX1ChIP_MCF10AOEq0.05_peak_11245
chr6	130965862	130965988	RUNX1ChIP_MCF10AOEq0.05_peak_11246
chr6	131058365	131058557	RUNX1ChIP_MCF10AOEq0.05_peak_11247
chr6	131225281	131225493	RUNX1ChIP_MCF10AOEq0.05_peak_11248
chr6	131256160	131256258	RUNX1ChIP_MCF10AOEq0.05_peak_11249
chr6	131657854	131657959	RUNX1ChIP_MCF10AOEq0.05_peak_11250
chr6	131765148	131765357	RUNX1ChIP_MCF10AOEq0.05_peak_11251
chr6	131909803	131909998	RUNX1ChIP_MCF10AOEq0.05_peak_11252
chr6	132189038	132189135	RUNX1ChIP_MCF10AOEq0.05_peak_11253
chr6	132648376	132648590	RUNX1ChIP_MCF10AOEq0.05_peak_11254
chr6	132683595	132683788	RUNX1ChIP_MCF10AOEq0.05_peak_11255
chr6	132746168	132746280	RUNX1ChIP_MCF10AOEq0.05_peak_11256
chr6	132932025	132932231	RUNX1ChIP_MCF10AOEq0.05_peak_11257
chr6	133558706	133558829	RUNX1ChIP_MCF10AOEq0.05_peak_11258
chr6	133906061	133906307	RUNX1ChIP_MCF10AOEq0.05_peak_11259
chr6	134002876	134002996	RUNX1ChIP_MCF10AOEq0.05_peak_11260
chr6	134003085	134003197	RUNX1ChIP_MCF10AOEq0.05_peak_11261
chr6	134017931	134018318	RUNX1ChIP_MCF10AOEq0.05_peak_11262
chr6	134080324	134080463	RUNX1ChIP_MCF10AOEq0.05_peak_11263
chr6	134151368	134151758	RUNX1ChIP_MCF10AOEq0.05_peak_11264
chr6	134151976	134152049	RUNX1ChIP_MCF10AOEq0.05_peak_11265
chr6	134530104	134530324	RUNX1ChIP_MCF10AOEq0.05_peak_11266
chr6	134614639	134614747	RUNX1ChIP_MCF10AOEq0.05_peak_11267
chr6	134619920	134620113	RUNX1ChIP_MCF10AOEq0.05_peak_11268
chr6	134640996	134641114	RUNX1ChIP_MCF10AOEq0.05_peak_11269
chr6	134826990	134827397	RUNX1ChIP_MCF10AOEq0.05_peak_11270
chr6	135962863	135962960	RUNX1ChIP_MCF10AOEq0.05_peak_11271
chr6	136656275	136656476	RUNX1ChIP_MCF10AOEq0.05_peak_11272
chr6	136783430	136783738	RUNX1ChIP_MCF10AOEq0.05_peak_11273
chr6	136788015	136788151	RUNX1ChIP_MCF10AOEq0.05_peak_11274
chr6	136957254	136957328	RUNX1ChIP_MCF10AOEq0.05_peak_11275
chr6	137024810	137024922	RUNX1ChIP_MCF10AOEq0.05_peak_11276
chr6	137025844	137026064	RUNX1ChIP_MCF10AOEq0.05_peak_11277
chr6	137033881	137034245	RUNX1ChIP_MCF10AOEq0.05_peak_11278
chr6	137155703	137156034	RUNX1ChIP_MCF10AOEq0.05_peak_11279
chr6	137218620	137218732	RUNX1ChIP_MCF10AOEq0.05_peak_11280
chr6	137219530	137219702	RUNX1ChIP_MCF10AOEq0.05_peak_11281
chr6	137240135	137240340	RUNX1ChIP_MCF10AOEq0.05_peak_11282
chr6	137258187	137258564	RUNX1ChIP_MCF10AOEq0.05_peak_11283
chr6	137309172	137309308	RUNX1ChIP_MCF10AOEq0.05_peak_11284
chr6	137637356	137637506	RUNX1ChIP_MCF10AOEq0.05_peak_11285
chr6	137708177	137708263	RUNX1ChIP_MCF10AOEq0.05_peak_11286
chr6	137867500	137867605	RUNX1ChIP_MCF10AOEq0.05_peak_11287
chr6	137968190	137968323	RUNX1ChIP_MCF10AOEq0.05_peak_11288
chr6	138105479	138105578	RUNX1ChIP_MCF10AOEq0.05_peak_11289
chr6	138817790	138817949	RUNX1ChIP_MCF10AOEq0.05_peak_11290
chr6	139126379	139126457	RUNX1ChIP_MCF10AOEq0.05_peak_11291
chr6	139129318	139129701	RUNX1ChIP_MCF10AOEq0.05_peak_11292
chr6	139279815	139279968	RUNX1ChIP_MCF10AOEq0.05_peak_11293
chr6	139297061	139297196	RUNX1ChIP_MCF10AOEq0.05_peak_11294
chr6	139367489	139367616	RUNX1ChIP_MCF10AOEq0.05_peak_11295
chr6	139636186	139636286	RUNX1ChIP_MCF10AOEq0.05_peak_11296
chr6	139640592	139640698	RUNX1ChIP_MCF10AOEq0.05_peak_11297
chr6	141220956	141221050	RUNX1ChIP_MCF10AOEq0.05_peak_11298
chr6	141467934	141468085	RUNX1ChIP_MCF10AOEq0.05_peak_11299
chr6	142271631	142271723	RUNX1ChIP_MCF10AOEq0.05_peak_11300
chr6	142551453	142551721	RUNX1ChIP_MCF10AOEq0.05_peak_11301
chr6	142569842	142569973	RUNX1ChIP_MCF10AOEq0.05_peak_11302
chr6	142902758	142902919	RUNX1ChIP_MCF10AOEq0.05_peak_11303
chr6	143065067	143065203	RUNX1ChIP_MCF10AOEq0.05_peak_11304
chr6	143084135	143084301	RUNX1ChIP_MCF10AOEq0.05_peak_11305
chr6	143090392	143090614	RUNX1ChIP_MCF10AOEq0.05_peak_11306
chr6	143157338	143157423	RUNX1ChIP_MCF10AOEq0.05_peak_11307
chr6	143176823	143176939	RUNX1ChIP_MCF10AOEq0.05_peak_11308
chr6	143450663	143450764	RUNX1ChIP_MCF10AOEq0.05_peak_11309
chr6	143689968	143690137	RUNX1ChIP_MCF10AOEq0.05_peak_11310
chr6	143710077	143710395	RUNX1ChIP_MCF10AOEq0.05_peak_11311
chr6	144195743	144195895	RUNX1ChIP_MCF10AOEq0.05_peak_11312
chr6	144216535	144216627	RUNX1ChIP_MCF10AOEq0.05_peak_11313
chr6	144286620	144286695	RUNX1ChIP_MCF10AOEq0.05_peak_11314
chr6	144287059	144287154	RUNX1ChIP_MCF10AOEq0.05_peak_11315
chr6	144543467	144543540	RUNX1ChIP_MCF10AOEq0.05_peak_11316
chr6	145756339	145756417	RUNX1ChIP_MCF10AOEq0.05_peak_11317
chr6	146090584	146090833	RUNX1ChIP_MCF10AOEq0.05_peak_11318
chr6	146357595	146357719	RUNX1ChIP_MCF10AOEq0.05_peak_11319
chr6	146697973	146698161	RUNX1ChIP_MCF10AOEq0.05_peak_11320
chr6	146851991	146852128	RUNX1ChIP_MCF10AOEq0.05_peak_11321
chr6	147022192	147022318	RUNX1ChIP_MCF10AOEq0.05_peak_11322
chr6	147279505	147279641	RUNX1ChIP_MCF10AOEq0.05_peak_11323
chr6	147530449	147530848	RUNX1ChIP_MCF10AOEq0.05_peak_11324
chr6	147940612	147940783	RUNX1ChIP_MCF10AOEq0.05_peak_11325
chr6	147950683	147950819	RUNX1ChIP_MCF10AOEq0.05_peak_11326
chr6	148192445	148192625	RUNX1ChIP_MCF10AOEq0.05_peak_11327
chr6	148204146	148204353	RUNX1ChIP_MCF10AOEq0.05_peak_11328
chr6	148441306	148441396	RUNX1ChIP_MCF10AOEq0.05_peak_11329
chr6	148557791	148558019	RUNX1ChIP_MCF10AOEq0.05_peak_11330
chr6	148601826	148601908	RUNX1ChIP_MCF10AOEq0.05_peak_11331
chr6	148643272	148643417	RUNX1ChIP_MCF10AOEq0.05_peak_11332
chr6	148857799	148858002	RUNX1ChIP_MCF10AOEq0.05_peak_11333
chr6	149347137	149347217	RUNX1ChIP_MCF10AOEq0.05_peak_11334
chr6	149568371	149568525	RUNX1ChIP_MCF10AOEq0.05_peak_11335
chr6	149996104	149996231	RUNX1ChIP_MCF10AOEq0.05_peak_11336
chr6	150030501	150030784	RUNX1ChIP_MCF10AOEq0.05_peak_11337
chr6	150208110	150208283	RUNX1ChIP_MCF10AOEq0.05_peak_11338
chr6	150257698	150257787	RUNX1ChIP_MCF10AOEq0.05_peak_11339
chr6	150272758	150272848	RUNX1ChIP_MCF10AOEq0.05_peak_11340
chr6	150274059	150274293	RUNX1ChIP_MCF10AOEq0.05_peak_11341
chr6	150383520	150383702	RUNX1ChIP_MCF10AOEq0.05_peak_11342
chr6	150501111	150501307	RUNX1ChIP_MCF10AOEq0.05_peak_11343
chr6	150519610	150519861	RUNX1ChIP_MCF10AOEq0.05_peak_11344
chr6	150600589	150600743	RUNX1ChIP_MCF10AOEq0.05_peak_11345
chr6	150720954	150721037	RUNX1ChIP_MCF10AOEq0.05_peak_11346
chr6	150723869	150724156	RUNX1ChIP_MCF10AOEq0.05_peak_11347
chr6	150895200	150895418	RUNX1ChIP_MCF10AOEq0.05_peak_11348
chr6	150897473	150897676	RUNX1ChIP_MCF10AOEq0.05_peak_11349
chr6	151030193	151030325	RUNX1ChIP_MCF10AOEq0.05_peak_11350
chr6	151289441	151289695	RUNX1ChIP_MCF10AOEq0.05_peak_11351
chr6	151399801	151400035	RUNX1ChIP_MCF10AOEq0.05_peak_11352
chr6	151452444	151452521	RUNX1ChIP_MCF10AOEq0.05_peak_11353
chr6	151695005	151695078	RUNX1ChIP_MCF10AOEq0.05_peak_11354
chr6	151869466	151869695	RUNX1ChIP_MCF10AOEq0.05_peak_11355
chr6	151881285	151881548	RUNX1ChIP_MCF10AOEq0.05_peak_11356
chr6	151958399	151958610	RUNX1ChIP_MCF10AOEq0.05_peak_11357
chr6	151962448	151962759	RUNX1ChIP_MCF10AOEq0.05_peak_11358
chr6	152004221	152004377	RUNX1ChIP_MCF10AOEq0.05_peak_11359
chr6	152272342	152272434	RUNX1ChIP_MCF10AOEq0.05_peak_11360
chr6	152575948	152576139	RUNX1ChIP_MCF10AOEq0.05_peak_11361
chr6	152606059	152606160	RUNX1ChIP_MCF10AOEq0.05_peak_11362
chr6	153966110	153966203	RUNX1ChIP_MCF10AOEq0.05_peak_11363
chr6	154071787	154071999	RUNX1ChIP_MCF10AOEq0.05_peak_11364
chr6	154169445	154169874	RUNX1ChIP_MCF10AOEq0.05_peak_11365
chr6	154239514	154239587	RUNX1ChIP_MCF10AOEq0.05_peak_11366
chr6	154368408	154368589	RUNX1ChIP_MCF10AOEq0.05_peak_11367
chr6	154458714	154458874	RUNX1ChIP_MCF10AOEq0.05_peak_11368
chr6	154460533	154460659	RUNX1ChIP_MCF10AOEq0.05_peak_11369
chr6	154466319	154466478	RUNX1ChIP_MCF10AOEq0.05_peak_11370
chr6	154488927	154489016	RUNX1ChIP_MCF10AOEq0.05_peak_11371
chr6	154527154	154527328	RUNX1ChIP_MCF10AOEq0.05_peak_11372
chr6	154579020	154579237	RUNX1ChIP_MCF10AOEq0.05_peak_11373
chr6	154721531	154721793	RUNX1ChIP_MCF10AOEq0.05_peak_11374
chr6	155341343	155341457	RUNX1ChIP_MCF10AOEq0.05_peak_11375
chr6	156396279	156396560	RUNX1ChIP_MCF10AOEq0.05_peak_11376
chr6	156729410	156729487	RUNX1ChIP_MCF10AOEq0.05_peak_11377
chr6	156774626	156774793	RUNX1ChIP_MCF10AOEq0.05_peak_11378
chr6	157021589	157021686	RUNX1ChIP_MCF10AOEq0.05_peak_11379
chr6	157241534	157241797	RUNX1ChIP_MCF10AOEq0.05_peak_11380
chr6	157254013	157254239	RUNX1ChIP_MCF10AOEq0.05_peak_11381
chr6	157443339	157443658	RUNX1ChIP_MCF10AOEq0.05_peak_11382
chr6	157469448	157469572	RUNX1ChIP_MCF10AOEq0.05_peak_11383
chr6	157529421	157529513	RUNX1ChIP_MCF10AOEq0.05_peak_11384
chr6	158031464	158031705	RUNX1ChIP_MCF10AOEq0.05_peak_11385
chr6	158047174	158047372	RUNX1ChIP_MCF10AOEq0.05_peak_11386
chr6	158049811	158049948	RUNX1ChIP_MCF10AOEq0.05_peak_11387
chr6	158174665	158174754	RUNX1ChIP_MCF10AOEq0.05_peak_11388
chr6	158176966	158177045	RUNX1ChIP_MCF10AOEq0.05_peak_11389
chr6	158177534	158177638	RUNX1ChIP_MCF10AOEq0.05_peak_11390
chr6	158649829	158649989	RUNX1ChIP_MCF10AOEq0.05_peak_11391
chr6	158669731	158669911	RUNX1ChIP_MCF10AOEq0.05_peak_11392
chr6	158720561	158720701	RUNX1ChIP_MCF10AOEq0.05_peak_11393
chr6	158814066	158814345	RUNX1ChIP_MCF10AOEq0.05_peak_11394
chr6	158852905	158853049	RUNX1ChIP_MCF10AOEq0.05_peak_11395
chr6	158853301	158853454	RUNX1ChIP_MCF10AOEq0.05_peak_11396
chr6	159013206	159013482	RUNX1ChIP_MCF10AOEq0.05_peak_11397
chr6	159039417	159039551	RUNX1ChIP_MCF10AOEq0.05_peak_11398
chr6	159055425	159055548	RUNX1ChIP_MCF10AOEq0.05_peak_11399
chr6	159084512	159084632	RUNX1ChIP_MCF10AOEq0.05_peak_11400
chr6	159104628	159104785	RUNX1ChIP_MCF10AOEq0.05_peak_11401
chr6	159646865	159646954	RUNX1ChIP_MCF10AOEq0.05_peak_11402
chr6	159711805	159711889	RUNX1ChIP_MCF10AOEq0.05_peak_11403
chr6	159777069	159777212	RUNX1ChIP_MCF10AOEq0.05_peak_11404
chr6	159806149	159806326	RUNX1ChIP_MCF10AOEq0.05_peak_11405
chr6	159953413	159953559	RUNX1ChIP_MCF10AOEq0.05_peak_11406
chr6	160041702	160041856	RUNX1ChIP_MCF10AOEq0.05_peak_11407
chr6	160051369	160051702	RUNX1ChIP_MCF10AOEq0.05_peak_11408
chr6	160462535	160462802	RUNX1ChIP_MCF10AOEq0.05_peak_11409
chr6	160463126	160463213	RUNX1ChIP_MCF10AOEq0.05_peak_11410
chr6	160477950	160478212	RUNX1ChIP_MCF10AOEq0.05_peak_11411
chr6	161038495	161038598	RUNX1ChIP_MCF10AOEq0.05_peak_11412
chr6	161301511	161301652	RUNX1ChIP_MCF10AOEq0.05_peak_11413
chr6	162058401	162058663	RUNX1ChIP_MCF10AOEq0.05_peak_11414
chr6	162621344	162621574	RUNX1ChIP_MCF10AOEq0.05_peak_11415
chr6	163825110	163825335	RUNX1ChIP_MCF10AOEq0.05_peak_11416
chr6	164108946	164109098	RUNX1ChIP_MCF10AOEq0.05_peak_11417
chr6	164690383	164690477	RUNX1ChIP_MCF10AOEq0.05_peak_11418
chr6	164962886	164963101	RUNX1ChIP_MCF10AOEq0.05_peak_11419
chr6	165658455	165658563	RUNX1ChIP_MCF10AOEq0.05_peak_11420
chr6	165987085	165987200	RUNX1ChIP_MCF10AOEq0.05_peak_11421
chr6	166006498	166006662	RUNX1ChIP_MCF10AOEq0.05_peak_11422
chr6	166383234	166383655	RUNX1ChIP_MCF10AOEq0.05_peak_11423
chr6	166556539	166556627	RUNX1ChIP_MCF10AOEq0.05_peak_11424
chr6	167211753	167211862	RUNX1ChIP_MCF10AOEq0.05_peak_11425
chr6	167706301	167706507	RUNX1ChIP_MCF10AOEq0.05_peak_11426
chr6	167734439	167734534	RUNX1ChIP_MCF10AOEq0.05_peak_11427
chr6	168000080	168000245	RUNX1ChIP_MCF10AOEq0.05_peak_11428
chr6	168000365	168000506	RUNX1ChIP_MCF10AOEq0.05_peak_11429
chr6	168007568	168008081	RUNX1ChIP_MCF10AOEq0.05_peak_11430
chr6	168061342	168061479	RUNX1ChIP_MCF10AOEq0.05_peak_11431
chr6	168071393	168071466	RUNX1ChIP_MCF10AOEq0.05_peak_11432
chr6	168221114	168221242	RUNX1ChIP_MCF10AOEq0.05_peak_11433
chr6	168239607	168239745	RUNX1ChIP_MCF10AOEq0.05_peak_11434
chr6	168479489	168479562	RUNX1ChIP_MCF10AOEq0.05_peak_11435
chr6	169174057	169174184	RUNX1ChIP_MCF10AOEq0.05_peak_11436
chr6	169208139	169208268	RUNX1ChIP_MCF10AOEq0.05_peak_11437
chr6	169392004	169392204	RUNX1ChIP_MCF10AOEq0.05_peak_11438
chr6	169456770	169457132	RUNX1ChIP_MCF10AOEq0.05_peak_11439
chr6	169689473	169689564	RUNX1ChIP_MCF10AOEq0.05_peak_11440
chr6	169722642	169722783	RUNX1ChIP_MCF10AOEq0.05_peak_11441
chr6	169803496	169803651	RUNX1ChIP_MCF10AOEq0.05_peak_11442
chr6	169806706	169807575	RUNX1ChIP_MCF10AOEq0.05_peak_11443
chr6	169883600	169883801	RUNX1ChIP_MCF10AOEq0.05_peak_11444
chr6	170054814	170055003	RUNX1ChIP_MCF10AOEq0.05_peak_11445
chr6	170055109	170055278	RUNX1ChIP_MCF10AOEq0.05_peak_11446
chr6	170186653	170186955	RUNX1ChIP_MCF10AOEq0.05_peak_11447
chr6	170257485	170257628	RUNX1ChIP_MCF10AOEq0.05_peak_11448
chr6	170437749	170437975	RUNX1ChIP_MCF10AOEq0.05_peak_11449
chr6	170446828	170447164	RUNX1ChIP_MCF10AOEq0.05_peak_11450
chr6	170450017	170450100	RUNX1ChIP_MCF10AOEq0.05_peak_11451
chr7	89363	89637	RUNX1ChIP_MCF10AOEq0.05_peak_11452
chr7	90284	90362	RUNX1ChIP_MCF10AOEq0.05_peak_11453
chr7	101897	102133	RUNX1ChIP_MCF10AOEq0.05_peak_11454
chr7	226669	226857	RUNX1ChIP_MCF10AOEq0.05_peak_11455
chr7	640429	640502	RUNX1ChIP_MCF10AOEq0.05_peak_11456
chr7	717637	717851	RUNX1ChIP_MCF10AOEq0.05_peak_11457
chr7	725648	725799	RUNX1ChIP_MCF10AOEq0.05_peak_11458
chr7	812855	813185	RUNX1ChIP_MCF10AOEq0.05_peak_11459
chr7	914074	914360	RUNX1ChIP_MCF10AOEq0.05_peak_11460
chr7	945465	945851	RUNX1ChIP_MCF10AOEq0.05_peak_11461
chr7	949341	949915	RUNX1ChIP_MCF10AOEq0.05_peak_11462
chr7	982302	982410	RUNX1ChIP_MCF10AOEq0.05_peak_11463
chr7	1044374	1044448	RUNX1ChIP_MCF10AOEq0.05_peak_11464
chr7	1056340	1056428	RUNX1ChIP_MCF10AOEq0.05_peak_11465
chr7	1091170	1091254	RUNX1ChIP_MCF10AOEq0.05_peak_11466
chr7	1295925	1296113	RUNX1ChIP_MCF10AOEq0.05_peak_11467
chr7	1460826	1460958	RUNX1ChIP_MCF10AOEq0.05_peak_11468
chr7	1508441	1508662	RUNX1ChIP_MCF10AOEq0.05_peak_11469
chr7	1555997	1556118	RUNX1ChIP_MCF10AOEq0.05_peak_11470
chr7	1937162	1937484	RUNX1ChIP_MCF10AOEq0.05_peak_11471
chr7	1940632	1940759	RUNX1ChIP_MCF10AOEq0.05_peak_11472
chr7	1961821	1962289	RUNX1ChIP_MCF10AOEq0.05_peak_11473
chr7	2115967	2116182	RUNX1ChIP_MCF10AOEq0.05_peak_11474
chr7	2170010	2170246	RUNX1ChIP_MCF10AOEq0.05_peak_11475
chr7	2249179	2249255	RUNX1ChIP_MCF10AOEq0.05_peak_11476
chr7	2255541	2256077	RUNX1ChIP_MCF10AOEq0.05_peak_11477
chr7	2399984	2400269	RUNX1ChIP_MCF10AOEq0.05_peak_11478
chr7	2493859	2494147	RUNX1ChIP_MCF10AOEq0.05_peak_11479
chr7	2523685	2523868	RUNX1ChIP_MCF10AOEq0.05_peak_11480
chr7	2603248	2603323	RUNX1ChIP_MCF10AOEq0.05_peak_11481
chr7	2632751	2633025	RUNX1ChIP_MCF10AOEq0.05_peak_11482
chr7	2873704	2873788	RUNX1ChIP_MCF10AOEq0.05_peak_11483
chr7	3112945	3113047	RUNX1ChIP_MCF10AOEq0.05_peak_11484
chr7	4123903	4124191	RUNX1ChIP_MCF10AOEq0.05_peak_11485
chr7	4254784	4255013	RUNX1ChIP_MCF10AOEq0.05_peak_11486
chr7	4268164	4268255	RUNX1ChIP_MCF10AOEq0.05_peak_11487
chr7	4520722	4520933	RUNX1ChIP_MCF10AOEq0.05_peak_11488
chr7	4554996	4555204	RUNX1ChIP_MCF10AOEq0.05_peak_11489
chr7	4683284	4683575	RUNX1ChIP_MCF10AOEq0.05_peak_11490
chr7	5110448	5110559	RUNX1ChIP_MCF10AOEq0.05_peak_11491
chr7	5331391	5331665	RUNX1ChIP_MCF10AOEq0.05_peak_11492
chr7	5418626	5418929	RUNX1ChIP_MCF10AOEq0.05_peak_11493
chr7	5429387	5429642	RUNX1ChIP_MCF10AOEq0.05_peak_11494
chr7	5429723	5429934	RUNX1ChIP_MCF10AOEq0.05_peak_11495
chr7	5546617	5546933	RUNX1ChIP_MCF10AOEq0.05_peak_11496
chr7	5591213	5591859	RUNX1ChIP_MCF10AOEq0.05_peak_11497
chr7	6077232	6077353	RUNX1ChIP_MCF10AOEq0.05_peak_11498
chr7	6175716	6175921	RUNX1ChIP_MCF10AOEq0.05_peak_11499
chr7	6842439	6842519	RUNX1ChIP_MCF10AOEq0.05_peak_11500
chr7	7157313	7157454	RUNX1ChIP_MCF10AOEq0.05_peak_11501
chr7	7562937	7563051	RUNX1ChIP_MCF10AOEq0.05_peak_11502
chr7	7711080	7711187	RUNX1ChIP_MCF10AOEq0.05_peak_11503
chr7	7719512	7719585	RUNX1ChIP_MCF10AOEq0.05_peak_11504
chr7	7911424	7911681	RUNX1ChIP_MCF10AOEq0.05_peak_11505
chr7	7938659	7938779	RUNX1ChIP_MCF10AOEq0.05_peak_11506
chr7	8198148	8198224	RUNX1ChIP_MCF10AOEq0.05_peak_11507
chr7	8198321	8198563	RUNX1ChIP_MCF10AOEq0.05_peak_11508
chr7	8714974	8715174	RUNX1ChIP_MCF10AOEq0.05_peak_11509
chr7	9028122	9028266	RUNX1ChIP_MCF10AOEq0.05_peak_11510
chr7	10257469	10257662	RUNX1ChIP_MCF10AOEq0.05_peak_11511
chr7	10940618	10940700	RUNX1ChIP_MCF10AOEq0.05_peak_11512
chr7	11379755	11379836	RUNX1ChIP_MCF10AOEq0.05_peak_11513
chr7	11749768	11749974	RUNX1ChIP_MCF10AOEq0.05_peak_11514
chr7	11786288	11786495	RUNX1ChIP_MCF10AOEq0.05_peak_11515
chr7	11871358	11871469	RUNX1ChIP_MCF10AOEq0.05_peak_11516
chr7	12139457	12139607	RUNX1ChIP_MCF10AOEq0.05_peak_11517
chr7	12297875	12297970	RUNX1ChIP_MCF10AOEq0.05_peak_11518
chr7	12660514	12660742	RUNX1ChIP_MCF10AOEq0.05_peak_11519
chr7	12715932	12716026	RUNX1ChIP_MCF10AOEq0.05_peak_11520
chr7	13850378	13850606	RUNX1ChIP_MCF10AOEq0.05_peak_11521
chr7	16346404	16346565	RUNX1ChIP_MCF10AOEq0.05_peak_11522
chr7	16524499	16524600	RUNX1ChIP_MCF10AOEq0.05_peak_11523
chr7	17099686	17099872	RUNX1ChIP_MCF10AOEq0.05_peak_11524
chr7	17524414	17524591	RUNX1ChIP_MCF10AOEq0.05_peak_11525
chr7	17604813	17604915	RUNX1ChIP_MCF10AOEq0.05_peak_11526
chr7	17690188	17690328	RUNX1ChIP_MCF10AOEq0.05_peak_11527
chr7	18458988	18459062	RUNX1ChIP_MCF10AOEq0.05_peak_11528
chr7	19177401	19177615	RUNX1ChIP_MCF10AOEq0.05_peak_11529
chr7	19405086	19405254	RUNX1ChIP_MCF10AOEq0.05_peak_11530
chr7	19560606	19560713	RUNX1ChIP_MCF10AOEq0.05_peak_11531
chr7	19958293	19958475	RUNX1ChIP_MCF10AOEq0.05_peak_11532
chr7	19958635	19958719	RUNX1ChIP_MCF10AOEq0.05_peak_11533
chr7	20220058	20220141	RUNX1ChIP_MCF10AOEq0.05_peak_11534
chr7	20298640	20298784	RUNX1ChIP_MCF10AOEq0.05_peak_11535
chr7	20713957	20714117	RUNX1ChIP_MCF10AOEq0.05_peak_11536
chr7	20750870	20750993	RUNX1ChIP_MCF10AOEq0.05_peak_11537
